Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Accrual Date,ETF
1946,TOENEC CORP,Industrials,Equity,"2,267,142.27",0,"2,267,142.27","179,500.00",12.63,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
9247,TRE HOLDINGS CORP,Industrials,Equity,"2,269,168.79",0,"2,269,168.79","213,400.00",10.63,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
SL,SANLORENZO,Consumer Discretionary,Equity,"2,269,411.43",0,"2,269,411.43","56,338.00",40.28,Italy,Borsa Italiana,USD,0.85,--,IEFA
KEMPOWR,KEMPOWER,Industrials,Equity,"2,270,514.39",0,"2,270,514.39","128,417.00",17.68,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.85,--,IEFA
H22,HONG LEONG ASIA LTD,Industrials,Equity,"2,280,908.84",0,"2,280,908.84","926,100.00",2.46,Singapore,Singapore Exchange,USD,1.27,--,IEFA
9974,BELC LTD,Consumer Staples,Equity,"2,252,669.38",0,"2,252,669.38","48,000.00",46.93,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
9708,IMPERIAL HOTEL LTD,Consumer Discretionary,Equity,"2,258,968.79",0,"2,258,968.79","260,800.00",8.66,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
JUVE,JUVENTUS FOOTBAL CLUB,Communication,Equity,"2,259,616.42",0,"2,259,616.42","930,022.00",2.43,Italy,Borsa Italiana,USD,0.85,--,IEFA
1691,JS GLOBAL LIFESTYLE LTD,Consumer Discretionary,Equity,"2,231,293.38",0,"2,231,293.38","9,816,500.00",0.23,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.83,--,IEFA
NTG,NTG NORDIC TRANSPORT GROUP,Industrials,Equity,"2,236,489.00",0,"2,236,489.00","73,796.00",30.31,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.35,--,IEFA
GVS,GVS,Health Care,Equity,"2,211,637.66",0,"2,211,637.66","447,335.00",4.94,Italy,Borsa Italiana,USD,0.85,--,IEFA
MEDCL,MEDINCELL SA,Health Care,Equity,"2,212,983.26",0,"2,212,983.26","78,659.00",28.13,France,Nyse Euronext - Euronext Paris,USD,0.85,--,IEFA
7739,CANON ELECTRONICS INC,Information Technology,Equity,"2,223,430.66",0,"2,223,430.66","97,100.00",22.9,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
3445,RS TECHNOLOGIES LTD,Information Technology,Equity,"2,206,998.65",0,"2,206,998.65","77,000.00",28.66,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
RWAY,RAI WAY SPA,Communication,Equity,"2,188,031.40",0,"2,188,031.40","305,214.00",7.17,Italy,Borsa Italiana,USD,0.85,--,IEFA
COFFEE B,COFFEE STAIN GROUP CLASS B,Communication,Equity,"2,159,350.85",0,"2,159,350.85","987,478.00",2.19,Sweden,Nasdaq Omx Nordic,USD,9.15,--,IEFA
6877,OBARA GROUP INC,Industrials,Equity,"2,168,647.83",0,"2,168,647.83","63,400.00",34.21,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
3762,TECHMATRIX CORP,Information Technology,Equity,"2,172,014.87",0,"2,172,014.87","187,900.00",11.56,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
ECP,ELECTRA CONSUMER PRODUCTS LTD,Consumer Discretionary,Equity,"2,120,282.85",0,"2,120,282.85","84,999.00",24.94,Israel,Tel Aviv Stock Exchange,USD,2.99,--,IEFA
GUBRA,GUBRA,Health Care,Equity,"2,123,236.92",0,"2,123,236.92","39,048.00",54.38,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.35,--,IEFA
PSM,PROSIEBEN SAT.1 MEDIA N,Communication,Equity,"2,124,261.51",0,"2,124,261.51","415,419.00",5.11,Germany,Xetra,USD,0.85,--,IEFA
MRIN,Y D MORE INVESTMENTS LTD,Financials,Equity,"2,127,646.57",0,"2,127,646.57","152,142.00",13.98,Israel,Tel Aviv Stock Exchange,USD,2.99,--,IEFA
RECT,RECTICEL SA,Industrials,Equity,"2,108,796.42",0,"2,108,796.42","177,020.00",11.91,Belgium,Nyse Euronext - Euronext Brussels,USD,0.85,--,IEFA
VAC,PIERRE ET VACANCES SA,Consumer Discretionary,Equity,"2,095,810.28",0,"2,095,810.28","911,162.00",2.3,France,Nyse Euronext - Euronext Paris,USD,0.85,--,IEFA
8923,TOSEI CORPORATION CORP,Real Estate,Equity,"2,095,824.12",0,"2,095,824.12","196,400.00",10.67,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
MFEB,MFE B NV,Communication,Equity,"2,064,935.89",0,"2,064,935.89","444,547.00",4.65,Italy,Borsa Italiana,USD,0.85,--,IEFA
PNE3,PNE AG,Industrials,Equity,"2,079,971.78",0,"2,079,971.78","199,656.00",10.42,Germany,Xetra,USD,0.85,--,IEFA
6036,KEEPER TECHNICAL LABORATORY LTD,Materials,Equity,"2,082,245.11",0,"2,082,245.11","106,800.00",19.5,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
SET,STONEWEG EUROPE STAPLED TRUST,Real Estate,Equity,"2,057,759.67",0,"2,057,759.67","1,142,540.00",1.8,Singapore,Singapore Exchange,USD,0.85,--,IEFA
5943,NORITZ CORP,Consumer Discretionary,Equity,"2,058,811.30",0,"2,058,811.30","135,500.00",15.19,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
ISHO,ISRAS HOLDINGS LTD,Real Estate,Equity,"2,028,883.24",0,"2,028,883.24","18,892.00",107.39,Israel,Tel Aviv Stock Exchange,USD,2.99,--,IEFA
1407,WEST HOLDINGS CORP,Industrials,Equity,"2,043,340.39",0,"2,043,340.39","142,330.00",14.36,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
MGH,MAAS GROUP HOLDINGS LTD,Industrials,Equity,"2,013,962.31",0,"2,013,962.31","577,415.00",3.49,Australia,Asx - All Markets,USD,1.4,--,IEFA
BAP,BAPCOR LTD,Consumer Discretionary,Equity,"2,017,683.22",0,"2,017,683.22","4,401,885.00",0.46,Australia,Asx - All Markets,USD,1.4,--,IEFA
VSL,VULCAN STEEL LTD,Materials,Equity,"2,018,346.41",0,"2,018,346.41","544,041.00",3.71,Australia,Asx - All Markets,USD,1.4,--,IEFA
NWL,NEWPRINCES,Consumer Staples,Equity,"2,019,661.79",0,"2,019,661.79","95,477.00",21.15,Italy,Borsa Italiana,USD,0.85,--,IEFA
AP4,RIVERSTONE HOLDINGS LTD,Health Care,Equity,"2,019,686.04",0,"2,019,686.04","3,333,400.00",0.61,Singapore,Singapore Exchange,USD,1.27,--,IEFA
SPOL,SPAREBANK OSTLANDET,Financials,Equity,"1,994,612.13",0,"1,994,612.13","90,425.00",22.06,Norway,Oslo Bors Asa,USD,9.33,--,IEFA
ENGCON B,ENGCON CLASS B,Industrials,Equity,"1,997,025.91",0,"1,997,025.91","268,669.00",7.43,Sweden,Nasdaq Omx Nordic,USD,9.15,--,IEFA
7105,MITSUBISHI LOGISNEXT LTD,Industrials,Equity,"2,003,414.28",0,"2,003,414.28","208,000.00",9.63,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
CRSM,CARASSO MOTORS LTD,Consumer Discretionary,Equity,"1,943,191.97",0,"1,943,191.97","183,224.00",10.61,Israel,Tel Aviv Stock Exchange,USD,2.99,--,IEFA
TROAX,TROAX GROUP,Industrials,Equity,"1,946,591.13",0,"1,946,591.13","164,585.00",11.83,Sweden,Nasdaq Omx Nordic,USD,9.15,--,IEFA
7944,ROLAND CORP,Consumer Discretionary,Equity,"1,927,959.94",0,"1,927,959.94","69,400.00",27.78,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
1871,PS CONSTRUCTION LTD,Industrials,Equity,"1,933,037.26",0,"1,933,037.26","114,500.00",16.88,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
315,SMARTONE TELECOMMUNICATIONS HOLDIN,Communication,Equity,"1,907,767.16",0,"1,907,767.16","3,006,000.00",0.63,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.83,--,IEFA
ASC,ASCOPIAVE,Utilities,Equity,"1,887,360.91",0,"1,887,360.91","470,185.00",4.01,Italy,Borsa Italiana,USD,0.85,--,IEFA
327,PAX GLOBAL TECHNOLOGY LTD,Information Technology,Equity,"1,894,509.68",0,"1,894,509.68","3,709,000.00",0.51,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.83,--,IEFA
APOTEA,APOTEA,Consumer Staples,Equity,"1,897,821.19",0,"1,897,821.19","258,170.00",7.35,Sweden,Nasdaq Omx Nordic,USD,9.15,--,IEFA
3106,KURABO INDUSTRIES LTD,Consumer Discretionary,Equity,"1,898,138.52",0,"1,898,138.52","31,000.00",61.23,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
775,CKLIFE SCIENCES INC,Health Care,Equity,"1,848,028.04",0,"1,848,028.04","20,100,000.00",0.09,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.83,--,IEFA
4956,KONISHI LTD,Materials,Equity,"1,854,999.53",0,"1,854,999.53","215,100.00",8.62,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
4432,WINGARC1ST INC,Information Technology,Equity,"1,859,971.65",0,"1,859,971.65","105,300.00",17.66,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
EKT,ENERGIEKONTOR AG,Industrials,Equity,"1,829,497.81",0,"1,829,497.81","39,148.00",46.73,Germany,Xetra,USD,0.85,--,IEFA
VETN,VETROPACK HOLDING SA,Materials,Equity,"1,835,560.42",0,"1,835,560.42","63,106.00",29.09,Switzerland,SIX Swiss Exchange,USD,0.78,--,IEFA
9010,FUJI KYUKO LTD,Consumer Discretionary,Equity,"1,815,982.24",0,"1,815,982.24","122,100.00",14.87,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
ONTEX,ONTEX GROUP NV,Consumer Staples,Equity,"1,802,933.19",0,"1,802,933.19","486,998.00",3.7,Belgium,Nyse Euronext - Euronext Brussels,USD,0.85,--,IEFA
2678,ASKUL CORP,Consumer Discretionary,Equity,"1,773,870.67",0,"1,773,870.67","233,300.00",7.6,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
GIMB,GIMV NV,Financials,Equity,"1,776,062.08",0,"1,776,062.08","31,141.00",57.03,Belgium,Nyse Euronext - Euronext Brussels,USD,0.85,--,IEFA
7483,DOSHISHA LTD,Consumer Discretionary,Equity,"1,777,882.77",0,"1,777,882.77","83,500.00",21.29,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
GVYM,GAV-YAM LAND CORP LTD,Real Estate,Equity,"1,787,674.81",0,"1,787,674.81","138,000.00",12.95,Israel,Tel Aviv Stock Exchange,USD,2.99,--,IEFA
7965,ZOJIRUSHI CORP,Consumer Discretionary,Equity,"1,762,882.61",0,"1,762,882.61","165,200.00",10.67,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
3962,CHANGE HOLDINGS INC,Information Technology,Equity,"1,765,297.17",0,"1,765,297.17","302,300.00",5.84,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
7433,HAKUTO LTD,Information Technology,Equity,"1,768,751.77",0,"1,768,751.77","66,300.00",26.68,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
BEN,BENETEAU SA,Consumer Discretionary,Equity,"1,769,260.88",0,"1,769,260.88","209,332.00",8.45,France,Nyse Euronext - Euronext Paris,USD,0.85,--,IEFA
ITM,ITALMOBILIARE,Industrials,Equity,"1,772,372.95",0,"1,772,372.95","50,610.00",35.02,Italy,Borsa Italiana,USD,0.85,--,IEFA
8214,AOKI HOLDINGS INC,Consumer Discretionary,Equity,"1,772,916.94",0,"1,772,916.94","174,700.00",10.15,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
DNR,INDUSTRIE DE NORA,Industrials,Equity,"1,743,345.28",0,"1,743,345.28","238,101.00",7.32,Italy,Borsa Italiana,USD,0.85,--,IEFA
4071,PLUS ALPHA CONSULTING LTD,Information Technology,Equity,"1,711,827.14",0,"1,711,827.14","128,000.00",13.37,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
VLTSA,VOLTALIA SA,Utilities,Equity,"1,688,588.95",0,"1,688,588.95","209,412.00",8.06,France,Nyse Euronext - Euronext Paris,USD,0.85,--,IEFA
1762,TAKAMATSU CONSTRUCTION GROUP LTD,Industrials,Equity,"1,700,025.20",0,"1,700,025.20","75,700.00",22.46,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
7970,SHIN ETSU POLYMER LTD,Materials,Equity,"1,670,684.43",0,"1,670,684.43","123,700.00",13.51,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
EQS,EQUASENS SA,Health Care,Equity,"1,672,438.81",0,"1,672,438.81","34,030.00",49.15,France,Nyse Euronext - Euronext Paris,USD,0.85,--,IEFA
5930,BUNKA SHUTTER LTD,Industrials,Equity,"1,676,840.22",0,"1,676,840.22","142,500.00",11.77,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
6080,M&A CAPITAL PARTNERS LTD,Financials,Equity,"1,681,337.99",0,"1,681,337.99","79,200.00",21.23,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
PAL,PALFINGER AG,Industrials,Equity,"1,682,072.37",0,"1,682,072.37","38,258.00",43.97,Austria,Wiener Boerse Ag,USD,0.85,--,IEFA
NZD,NZD CASH,Cash and/or Derivatives,Cash,"1,612,325.86",0,"1,612,325.86","2,739,954.00",58.84,New Zealand,--,USD,1.7,--,IEFA
5122,OKAMOTO INDUSTRIES INC,Materials,Equity,"1,626,079.56",0,"1,626,079.56","43,900.00",37.04,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
AML,ASTON MARTIN LAGONDA GLOBAL HOLDIN,Consumer Discretionary,Equity,"1,595,293.48",0,"1,595,293.48","2,591,584.00",0.62,United Kingdom,London Stock Exchange,USD,0.74,--,IEFA
2004,SHOWA SANGYO LTD,Consumer Staples,Equity,"1,598,050.33",0,"1,598,050.33","79,900.00",20,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
9090,AZ-COM MARUWA HOLDINGS INC,Industrials,Equity,"1,599,848.81",0,"1,599,848.81","286,000.00",5.59,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
6670,MCJ LTD,Information Technology,Equity,"1,604,813.38",0,"1,604,813.38","116,700.00",13.75,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
CFT,COMPAGNIE FINANCIERE TRADITION SA,Financials,Equity,"1,575,690.90",0,"1,575,690.90","4,253.00",370.49,Switzerland,SIX Swiss Exchange,USD,0.78,--,IEFA
2342,COMBA TELECOM SYSTEMS LTD,Information Technology,Equity,"1,580,579.87",0,"1,580,579.87","7,736,000.00",0.2,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.83,--,IEFA
116,CHOW SANG SANG HOLDINGS INTERNATIO,Consumer Discretionary,Equity,"1,589,158.54",0,"1,589,158.54","983,000.00",1.62,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.83,--,IEFA
6455,MORITA HOLDINGS CORP,Industrials,Equity,"1,589,951.18",0,"1,589,951.18","90,400.00",17.59,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
STO3,STO PREF,Materials,Equity,"1,591,186.14",0,"1,591,186.14","12,134.00",131.13,Germany,Xetra,USD,0.85,--,IEFA
ADN1,ADESSO K,Information Technology,Equity,"1,556,215.49",0,"1,556,215.49","21,997.00",70.75,Germany,Xetra,USD,0.85,--,IEFA
2791,DAIKOKUTEN BUSSAN LTD,Consumer Staples,Equity,"1,546,729.03",0,"1,546,729.03","51,100.00",30.27,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
9267,GENKY DRUGSTORES LTD,Consumer Staples,Equity,"1,547,973.16",0,"1,547,973.16","60,600.00",25.54,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
SCHP,SECHE ENVIRONNEMENT SA,Industrials,Equity,"1,548,787.08",0,"1,548,787.08","15,626.00",99.12,France,Nyse Euronext - Euronext Paris,USD,0.85,--,IEFA
933,VIVA GOODS LTD,Consumer Discretionary,Equity,"1,553,835.05",0,"1,553,835.05","20,624,000.00",0.08,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.83,--,IEFA
7222,NISSAN SHATAI LTD,Consumer Discretionary,Equity,"1,530,938.30",0,"1,530,938.30","241,100.00",6.35,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
AIR,AIR NEW ZEALAND LTD,Industrials,Equity,"1,532,080.80",0,"1,532,080.80","5,785,749.00",0.26,New Zealand,New Zealand Exchange Ltd,USD,1.7,--,IEFA
4290,PRESTIGE INTERNATIONAL INC,Industrials,Equity,"1,534,583.77",0,"1,534,583.77","360,900.00",4.25,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
OU8,CENTURION CORP LTD,Real Estate,Equity,"1,511,548.96",0,"1,511,548.96","1,157,200.00",1.31,Singapore,Singapore Exchange,USD,1.27,--,IEFA
GOZ,GROWTHPOINT PROPERTIES AUSTRALIA R,Real Estate,Equity,"1,487,231.66",0,"1,487,231.66","935,387.00",1.59,Australia,Asx - All Markets,USD,1.4,--,IEFA
YUBICO,YUBICO,Information Technology,Equity,"1,495,063.39",0,"1,495,063.39","327,680.00",4.56,Sweden,Nasdaq Omx Nordic,USD,9.15,--,IEFA
8871,GOLDCREST LTD,Real Estate,Equity,"1,497,307.00",0,"1,497,307.00","69,500.00",21.54,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
2384,SBS HOLDINGS INC,Industrials,Equity,"1,499,826.77",0,"1,499,826.77","58,000.00",25.86,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
EDR,EDREAMS ODIGEO SA,Consumer Discretionary,Equity,"1,470,882.94",0,"1,470,882.94","335,444.00",4.38,Spain,Bolsa De Madrid,USD,0.85,--,IEFA
AVON,AVON TECHNOLOGIES PLC,Industrials,Equity,"1,477,617.24",0,"1,477,617.24","61,043.00",24.21,United Kingdom,London Stock Exchange,USD,0.74,--,IEFA
S59,SIA ENGINEERING LTD,Industrials,Equity,"1,447,456.43",0,"1,447,456.43","566,000.00",2.56,Singapore,Singapore Exchange,USD,1.27,--,IEFA
10,HANG LUNG GROUP LTD,Real Estate,Equity,"1,455,539.17",0,"1,455,539.17","685,000.00",2.12,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.83,--,IEFA
VGN,VIRGIN AUSTRALIA HOLDINGS LTD,Industrials,Equity,"1,458,626.54",0,"1,458,626.54","811,402.00",1.8,Australia,Asx - All Markets,USD,1.4,--,IEFA
6947,ZUKEN INC,Information Technology,Equity,"1,445,195.12",0,"1,445,195.12","50,700.00",28.5,Japan,Tokyo Stock Exchange,USD,158.75,--,IEFA
